C,gamma,coef0,$current_duration,$n__fc,$n__tc,$n__me,$n__fc__rw7,$n__tc__rw7,$n__me__rw7,$mean_duration_in__fc__rw7,$mean_duration_in__tc__rw7,$mean_duration_in__me__rw7,$mean_owner_included__fc__rw7,$mean_owner_included__tc__rw7,$mean_owner_included__me__rw7,$mean_n_recipients__fc__rw7,$mean_n_recipients__tc__rw7,$mean_n_recipients__me__rw7,$n__fc__rw30,$n__tc__rw30,$n__me__rw30,$mean_duration_in__fc__rw30,$mean_duration_in__tc__rw30,$mean_duration_in__me__rw30,$mean_owner_included__fc__rw30,$mean_owner_included__tc__rw30,$mean_owner_included__me__rw30,$mean_n_recipients__fc__rw30,$mean_n_recipients__tc__rw30,$mean_n_recipients__me__rw30,$n__fc__rw90,$n__tc__rw90,$n__me__rw90,$mean_duration_in__fc__rw90,$mean_duration_in__tc__rw90,$mean_duration_in__me__rw90,$mean_owner_included__fc__rw90,$mean_owner_included__tc__rw90,$mean_owner_included__me__rw90,$mean_n_recipients__fc__rw90,$mean_n_recipients__tc__rw90,$mean_n_recipients__me__rw90,$n__fc__x,$n__tc__x,$n__me__x,$mean_duration_in__fc__x,$mean_duration_in__tc__x,$mean_duration_in__me__x,$mean_owner_included__fc__x,$mean_owner_included__tc__x,$mean_owner_included__me__x,$mean_n_recipients__fc__x,$mean_n_recipients__tc__x,$mean_n_recipients__me__x,degree,metric,trial
0.027832624599672947,0.007245855975721734,-2.71030274736,0.8470621287470799,0.17289101731774414,0.17237269347984985,0.4511033256056639,0.19838166204779362,0.3779913400470478,0.07385183967101006,0.7950439330127405,0.5718380108940356,0.6921128898304695,0.9075736247375791,0.28907397285648284,0.3339862445944509,0.7820377768262442,0.192267637208284,0.9966495925109808,0.1438726536414453,0.2720713516719473,0.7585503735779685,0.22902733764895467,0.6005016434154945,0.605533037965988,0.5046854410281879,0.024201622765748,0.40770688846208847,0.6903254190307465,0.9625945021200455,0.8519042241074765,0.7929422722999563,0.10224655312707875,0.6731193620800655,0.44988244576175695,0.7718221208951379,0.45248691036700195,0.927657885275531,0.4183220114440679,0.8233426391540459,0.9573995307502863,0.7722338067756838,0.6676169543976416,0.9588088836598123,0.13014429535324545,0.9569513473162891,0.38643394103600204,0.047474241812633045,0.8840978718778405,0.2313567157399904,0.7972219213381733,0.6917697835666934,0.06172069726201823,0.9861120013990672,0.6426022704739713,6,0.20927855562898065,14
0.0010278951753387956,0.07795550621988422,5.90704456515945,0.7277523555303089,0.07167912085720052,0.016385785752919713,0.051306405295515334,0.5529585296396501,0.9922786048353057,0.03827449333430277,0.002944374112288206,0.49541852675360076,0.9704853573162764,0.4559607789814609,0.5697397818184053,0.3931584905122423,0.9884865252029119,0.7902117421781085,0.9696858915896142,0.7813313954533733,0.6717705927044242,0.9917256117993284,0.9948815237604681,0.008876345247566808,0.3554053380644214,0.9722312384007237,0.9976301631814911,0.01024442611968368,0.7232868063948674,0.9471791320950927,0.3849850722136874,0.38623679952169915,0.8772762271935072,0.0032199582677239214,0.3132392395388384,0.06676735157837,0.06881259351311808,0.9876315762527933,0.986241714431673,0.35521362901813225,0.347867135637712,0.5650607808493329,0.12420975459466033,0.9904832534678367,0.9665020399879323,0.015476626573197316,0.08822710337032014,0.23725372180563006,0.995983296524449,0.40003073225248237,0.6670299862907338,0.6437415739942736,0.8405059174612939,0.5737458240397665,0.9351015178341908,1,0.21959248823296165,15
0.0013322475098176845,0.6932629479415888,5.91917241725717,0.8540706484737273,0.044513113843153054,0.0026086772813287418,0.9942236353625831,0.3510013729793635,0.9084573734161913,0.9995573992413122,0.0525612653329286,0.6319178886504414,0.9961146252588394,0.9701232862725615,0.541204303183261,0.3203780155624572,0.08538236922970521,0.21467358995033883,0.7585164114060092,0.638961081104832,0.9861680606627026,0.31428177495976806,0.7379010671739841,0.02928884325165315,0.31629173929401866,0.9982808665068463,0.9695369392119745,0.04862055421092544,0.7416412164899375,0.913984463580708,0.39986276183180725,0.37434175350331456,0.9691058269964283,0.054005564157399544,0.28789251333531585,0.045974932804213706,0.040087620915205124,0.49665764463543094,0.9672643403139722,0.0034669017628386756,0.43906010303676757,0.8998893658942642,0.149397213296091,0.9819432362588065,0.1972099881915484,0.04122895714715774,0.09563225437323641,0.8729348997157206,0.9609298582895265,0.2829800247579227,0.6121717749081421,0.682251399907781,0.6323789738864025,0.6640570913165571,0.9523666982876653,5,0.17913637425711754,16
0.0010182836935286313,0.9856069385342147,5.607554764123045,0.9462458096067728,0.02116053365807868,0.004913796164189743,0.9897550918560659,0.4286371247538048,0.9514514484970894,0.9680077328298491,0.04849079769456521,0.6900737160248729,0.9997425820819201,0.9929790932464718,0.5443948550124679,0.2974998515825083,0.07219057818846586,0.192872776721059,0.7703928142241386,0.5945992556522814,0.6257666224576859,0.33317240665686887,0.7362018329376798,0.034785958430601505,0.3282109357861362,0.9893596725156538,0.37462010085590125,0.008467795630281893,0.7301598543745149,0.9764552087336131,0.3877218773976555,0.3919701400719445,0.9736787117354148,0.03821980109736989,0.3176217855507212,0.021711810911471174,0.012526593560196142,0.456174414696223,0.9601750620662731,0.01850732784228379,0.4423762061494419,0.9791022613844167,0.9977750704933563,0.9425069021678639,0.22977862075527278,0.028594348761698418,0.07849883303757182,0.961842353444988,0.9789090484862897,0.3027893491095213,0.0136238577267343,0.7573767267357245,0.6539692672359245,0.6529810743613216,0.9599085406104804,5,0.18416084270483085,17
0.0025171513912383677,0.7699316691836819,5.956481876487162,0.8895210391174043,0.03475552269751805,0.010344750987309581,0.6336277730592531,0.34061400402650494,0.9583107914865342,0.996967180006822,0.07362629305414642,0.6943566721577807,0.9804379399397587,0.9227820839716548,0.5700548756143676,0.2909067234280694,0.3633598984284022,0.24819057622672833,0.8224278501077487,0.6514710835805532,0.6741962750144554,0.31734595135286364,0.7824380749240971,0.3481660294290652,0.33090289312346866,0.9846709594281996,0.3922388426916646,0.004922906011586313,0.7184059736242028,0.6569479418295283,0.4591062186722122,0.38281726778724856,0.9301109237250919,0.018322736631427583,0.33259103175544696,0.08833592917699967,0.07512557994805102,0.4910177174197761,0.9784854071467699,0.02132038766833954,0.4565318800153592,0.8696314521953429,0.9517737141856831,0.9898569566717006,0.25292013004997377,0.02064875840815472,0.04931846799166839,0.9496998044766776,0.9413071258232302,0.27195311706158604,0.45979255339627045,0.6987342866895376,0.6380537498645752,0.6456878455763815,0.34318615028710153,5,0.18515712166692894,18
0.0011889088236071263,0.8980132972136584,5.855477557697429,0.023229144151618447,0.051271854917471674,0.021908020870203937,0.9720247549274683,0.3982652047852866,0.9519564590334799,0.985857456098847,0.0513023708365562,0.787782135997498,0.9624307142039473,0.9888806643294774,0.5718011107718763,0.28814840137445874,0.34960050487863625,0.23715365369065397,0.7309085130353726,0.6579547308907867,0.6412775160258143,0.3104845671188948,0.7602512627982009,0.32853379845976877,0.31210839257165374,0.9982484091592397,0.34956063773562807,0.07290430196804212,0.7859104134691017,0.6919421644181502,0.5122646772722814,0.3887280095426652,0.8966360127915893,0.015613245274380794,0.2945023580504773,0.13787072781211157,0.04555481267399797,0.4979420534889919,0.9613332839213402,0.014619599623325,0.4658222922702226,0.9570832909398005,0.9941576364842577,0.3267685865010696,0.26383716183761974,0.013886801544670868,0.9702263817366344,0.9869795798391605,0.962773551888721,0.3019227846667035,0.028372471588590242,0.7243697209793205,0.6308798396943966,0.7008432494371615,0.3881645957343476,5,0.17580817793788941,19
0.0013673405519761426,0.7305287538248657,5.249064251002304,0.11526450471287497,0.012070867723274738,0.01001383579061832,0.985810165321228,0.35362399749001056,0.9837658553212627,0.9071383245852586,0.058030642662099396,0.727065100359597,0.5219855173409346,0.5679781802145141,0.5938566291984653,0.2608897487278212,0.4024392011010326,0.2880377965145383,0.7047916648656384,0.6247399661086265,0.6431538492240114,0.3288904115624886,0.7736727214043687,0.3428834011812503,0.26419554737189443,0.3903767418372769,0.37811839383032625,0.050971096855620665,0.6775464785753514,0.6624434903586052,0.500911264535598,0.37019236773465936,0.8947107168430876,0.02243377503848243,0.28120024866740456,0.042180073138757726,0.14769283071408112,0.48498646408264934,0.9283548905650801,0.28692149116941373,0.3674497806788652,0.9786284524044355,0.2855777226561625,0.2980418202760586,0.2821604306457541,0.0407110894109296,0.9943806874972458,0.9874411087371158,0.9213287321586106,0.006991192236287011,0.4419099009723926,0.9858734738025348,0.5853233205142138,0.6281816751473579,0.3667999401514265,5,0.18492202890572165,20
0.004268064046356993,0.9965237555605785,1.8918290748469346,0.08600154214231592,0.01070760675839694,0.4096428481023489,0.9965825563738362,0.34771026191740845,0.8473326279507428,0.931236679746648,0.9993653228823393,0.7594386737640846,0.5276705581676627,0.6106173473318103,0.16780377322900236,0.2553874615270415,0.0075656309321541215,0.30542504074604965,0.6824018193325271,0.6209433490480323,0.6247088962535421,0.3373368586697986,0.7265818001516244,0.35561773380654604,0.3608265366516232,0.4306246896759216,0.36500951928626035,0.16204359365571253,0.8159107266888059,0.6959284077193747,0.5745702878389661,0.3643023928669677,0.6462780471251435,0.47604875277241465,0.2976734114815494,0.173367925366962,0.5743551896902565,0.5193849968586746,0.5199783890543836,0.023292476059745368,0.5586720152812655,0.9958464482715469,0.3030959344303946,0.28490840563346864,0.2723092963275303,0.2189340177683481,0.9839064484476401,0.9828883339153769,0.5301823202995307,0.00767207533905967,0.45658521114318296,0.9951392897825226,0.5956867281875732,0.6951666961257685,0.37238181694641487,5,0.17897842653779625,21
0.004076784119998977,0.3806191222314325,2.118104114153353,0.10092699978746164,0.000897842875509168,0.42055351006291386,0.9980846504676975,0.13251458210881117,0.8332532290542192,0.5763006206154201,0.18688277518051793,0.8207969607928473,0.023880613459619088,0.6152267518967084,0.17638397399884298,0.6548733021390434,0.022771047673811856,0.29111480165707193,0.6459984256896112,0.5626061277683206,0.004531793874305912,0.3483256454167301,0.7700994643964632,0.31257701825808604,0.4180149702493501,0.4020739859382871,0.3754558798409709,0.2309465962834407,0.36508629095372747,0.8509931231467185,0.5952281515266833,0.32001108345142243,0.6681955758636585,0.4777232939442818,0.24555583343978382,0.2276467674079342,0.6004035707968213,0.5039065756482405,0.8430377986824134,0.0022257653902886393,0.31592153160127806,0.9993613215966644,0.28947500921185215,0.26187601342195116,0.030951547888919004,0.24318675865822414,0.8524470030336085,0.9830274415642207,0.5275166910098319,0.03630925291455238,0.04777900390001566,0.20958096177391697,0.5617765285639943,0.8064617378352522,0.3932977630401561,5,0.17621687541092376,22
0.00311142875142218,0.3391373239243479,4.925811082325391,0.10054894442716711,0.36967951713109437,0.46193348561788716,0.9706192891466126,0.40445266480499276,0.8148459698265854,0.5618613149751902,0.14055556861136861,0.8400666110554739,0.8671425086028596,0.9721896792276452,0.8013031972907623,0.6481468808838045,0.40647771306629316,0.002742550109275682,0.6702296477619009,0.6732194565645697,0.5587803301591873,0.253799461815554,0.7421323382139209,0.2305436310960003,0.42523110573649786,0.8531876048617585,0.31734252936177293,0.15861428169107702,0.8415235679979557,0.6631998032393737,0.5534858965191765,0.48692202030603904,0.8117842484807078,0.19370516364345197,0.14393900176713015,0.030003153092503787,0.029669491320526098,0.5017988979438134,0.5969888431912512,0.25959536743828693,0.3178143510894233,0.9394535511338366,0.8708067196117729,0.33459246226867373,0.270584125258268,0.22842589039534666,0.8138528214051675,0.2878638106960024,0.8494385316109021,0.3171442450437991,0.08812953747730473,0.20582149048175594,0.5664993483754039,0.7200908847105074,0.7887635613117697,5,0.16947770797520517,23
