,current_duration,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__me__rw30,target,dummy_pred,dummy_proba,svc_proba,svc_pred,lgbm_proba,lgbm_pred
19147,0.4412734728272462,0.0,0.0,0.46284330474687596,0.0,1,0,0.0,0.3020321015932089,1,0.9303936314182335,1
19148,0.21763201105590463,0.0,0.0,0.0,0.0,1,1,1.0,0.20399840603867903,1,0.7600545041446295,1
19149,0.3738503427645443,0.0,0.48832450690597573,0.0,0.33333333333333337,1,0,0.0,0.20808847028699762,1,0.8803691472953478,1
19150,0.6498574289095383,0.2771286037736975,0.3685241440626453,0.9368757813299908,0.6666666666666667,1,0,0.0,0.7232144387438023,1,0.9361143098251985,1
19151,0.5390958530976192,0.0,0.0,0.0,0.0,1,0,0.0,0.07905708535200284,0,0.5940776055893477,1
19152,0.4537545820080932,0.0,0.0,0.0,0.0,1,0,0.0,0.10936968406125305,1,0.6801569941044328,1
19153,0.8655778119388989,0.5796618766207391,0.6328498199697139,0.8416242217443985,0.7739760316291208,1,0,0.0,0.6333969636129343,1,0.9612053295642283,1
19154,0.47795443695761486,0.0,0.0,0.0,0.0,1,1,1.0,0.10031290554103416,1,0.6342750762284007,1
19155,0.6984113886997032,0.25521975291300447,0.42061983571430495,0.30133968995571714,0.0,1,1,1.0,0.14562322525440013,1,0.9019786514180106,1
19156,0.3901012992959751,0.0,0.0,0.0,0.0,1,0,0.0,0.13447018798221677,1,0.6500895323910526,1
19157,0.5660774302163176,0.0,0.21030991785715247,0.46284330474687596,0.33333333333333337,1,0,0.0,0.39940219664123183,1,0.9510937773259236,1
19158,0.3654918799333334,0.0,0.21030991785715247,0.0,0.0,1,0,0.0,0.13846930148829797,1,0.3847784840475469,0
19159,0.5751363570651659,0.33789054810805497,0.21030991785715247,0.40804428909265317,0.33333333333333337,1,0,0.0,0.38511045212624256,1,0.9295793594172649,1
19160,0.5498198166773187,0.0,0.0,0.4385501546311521,0.0,1,1,1.0,0.21477456865115488,1,0.7129626609262177,1
19161,0.47029495146467565,0.0,0.0,0.0,0.0,1,0,0.0,0.10314429758670181,1,0.679016527812663,1
19162,0.9821643001441934,0.0,0.0,0.7888817825820849,0.6074932741693055,1,0,0.0,0.16883589031381033,1,0.9644415500063109,1
19163,0.6326080416178803,0.0,0.0,0.0,0.0,1,0,0.0,0.0540960176268536,0,0.39499265817656753,0
19164,0.41430115424549674,0.0,0.0,0.0,0.0,1,0,0.0,0.12474860738164174,1,0.6980961105112484,1
19165,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19166,0.6291044705459802,0.0,0.0,0.0,0.0,1,0,0.0,0.05504603319374387,0,0.3653080303859614,0
19167,0.36948020891639666,0.0,0.48832450690597573,0.0,0.33333333333333337,1,0,0.0,0.209314706116647,1,0.8803691472953478,1
19168,0.6374115074968449,0.0,0.4875660785004159,0.35875016913509583,0.33333333333333337,1,0,0.0,0.3366448766441875,1,0.7950170725539024,1
19169,0.47029495146467565,0.0,0.0,0.0,0.0,1,0,0.0,0.10314429758670181,1,0.679016527812663,1
19170,0.41430115424549674,0.0,0.0,0.0,0.0,1,0,0.0,0.12474860738164174,1,0.6980961105112484,1
19171,0.6282869204836121,0.0,0.35810632440729456,0.46284330474687596,0.33333333333333337,1,1,1.0,0.39284990717020096,1,0.9700404620949,1
19172,0.4852575356651615,0.0,0.0,0.0,0.0,1,0,0.0,0.09764544613702941,1,0.6606554137162579,1
19173,0.4922359428163347,0.0,0.0,0.0,0.0,1,0,0.0,0.09512705431031283,1,0.6361768715357641,1
19174,0.3449385764801409,0.0,0.0,0.0,0.0,1,1,1.0,0.15295265296128455,1,0.6548751153964785,1
19175,0.5368724065389845,0.2242438242175754,0.3333333333333333,0.44925050439997316,0.33333333333333337,1,0,0.0,0.47308118138644517,1,0.9540404105485158,1
19176,0.5979159624829852,0.2242438242175754,0.6666666666666667,0.4369110085501848,0.6666666666666667,1,0,0.0,0.6822012114721975,1,0.9684784830868035,1
19177,0.523117159773449,0.0,0.0,0.0,0.0,1,0,0.0,0.08436457904254124,0,0.5857377076912688,1
19178,0.56621614570369,0.0,0.21030991785715247,0.46284330474687596,0.33333333333333337,1,0,0.0,0.39929897740696113,1,0.9510937773259236,1
19179,0.7002705231280857,0.2242438242175754,0.3333333333333333,0.28379107299583456,0.0,1,0,0.0,0.1345481689151232,1,0.9099467400103878,1
19180,0.31129146244887623,0.0,0.058251827549398255,0.0,0.33333333333333337,1,0,0.0,0.2217546258511637,1,0.7544805472066242,1
19181,0.4251322286488415,0.0,0.0,0.0,0.0,1,0,0.0,0.12046118368062003,1,0.6626647988981443,1
19182,0.4622425037852179,0.0,0.0,0.0,0.0,1,0,0.0,0.10615666875152098,1,0.7302594840933172,1
19183,0.8081708061538871,0.0,0.3333333333333333,0.3581044635020828,0.6666666666666667,1,0,0.0,0.3307133251007952,1,0.9639566519816788,1
19184,0.5976363159355964,0.4484876484351508,0.21155066053928015,0.4162213992950861,0.0,1,0,0.0,0.2444645187304678,1,0.9456799075332851,1
19185,0.6518449652953058,0.35541805240316365,0.42061983571430495,0.5371566952531242,0.33333333333333337,1,0,0.0,0.446112151267737,1,0.9525173409230644,1
19186,0.4251191191546706,0.0,0.21030991785715247,0.0,0.0,1,0,0.0,0.11813229400886376,1,0.4843238829528776,0
19187,0.6668152100305993,0.0,0.41486666935639466,0.9256866094937519,0.5283208335737187,1,0,0.0,0.746839829153759,1,0.9444975024544682,1
19188,0.9870353071458929,0.016267887743814522,0.42553150717068056,0.41916307687770227,0.33333333333333337,1,0,0.0,0.11301842028353182,1,0.971107286707874,1
19189,0.5237934576943551,0.35541805240316365,0.2847687760174211,0.3131269266511024,0.0,1,0,0.0,0.27275919948194977,1,0.8715769154720866,1
19190,0.3449385764801409,0.0,0.0,0.0,0.0,1,0,0.0,0.15295265296128455,1,0.6548751153964785,1
19191,0.4970170094281532,0.0,0.0,0.46284330474687596,0.0,1,0,0.0,0.2618048335671503,1,0.9383048982341579,1
19192,0.9795702905365623,0.25853544243711846,0.4706251251882524,0.887059905907545,0.6666666666666667,1,1,1.0,0.5237145994531517,1,0.9802768410651278,1
19193,0.4061829406058838,0.4703039009165448,0.5436432511904858,0.4299792968791412,0.0,1,0,0.0,0.37854374411160596,1,0.9493887327640642,1
19194,0.8493966125151602,0.6162030786189627,0.6462865640493283,0.6510383596612018,0.6296905980594087,1,0,0.0,0.5,1,0.9721536073993414,1
19195,0.4427746595425099,0.5076799765548108,0.49828478459319336,0.6399906538116762,0.5283208335737187,1,0,0.0,0.6748175768845639,1,0.8320996029794339,1
19196,0.8315594105823553,0.5796618766207391,0.6869781757301568,0.46284330474687596,0.33333333333333337,1,0,0.0,0.29425525412313797,1,0.9073849435034602,1
19197,0.699190546451195,0.2242438242175754,0.3333333333333333,0.28379107299583456,0.0,1,0,0.0,0.1351307963161147,1,0.9099467400103878,1
19198,0.3054851487175444,0.0,0.0,0.0,0.0,1,0,0.0,0.16917615499907912,1,0.6987306236196188,1
19199,0.4426690515364162,0.2242438242175754,0.21030991785715247,0.1790522317510414,0.33333333333333337,1,0,0.0,0.35766778448597997,1,0.5860696767830127,1
19200,0.3054851487175444,0.0,0.0,0.0,0.0,1,0,0.0,0.16917615499907912,1,0.6987306236196188,1
19201,0.21763201105590463,0.0,0.0,0.0,0.0,1,1,1.0,0.20399840603867903,1,0.7600545041446295,1
19202,0.5293469385647338,0.2242438242175754,0.3333333333333333,0.460646461816619,0.33333333333333337,1,0,0.0,0.4840370834636029,1,0.9615629161019338,1
19203,0.33215512599805136,0.35541805240316365,0.5759786162746069,0.28379107299583456,0.0,1,1,1.0,0.3349641496151999,1,0.909014985711718,1
19204,0.4191899374791241,0.0,0.0,0.0,0.33333333333333337,1,0,0.0,0.16769870381170113,1,0.736991857588402,1
19205,0.4008222535748055,0.6295320036582305,0.5436432511904858,0.5675821459916692,0.33333333333333337,1,1,1.0,0.5710277981729198,1,0.8529243619711552,1
19206,0.8418852086074003,0.4484876484351508,0.48832450690597573,0.6194189519071256,0.6666666666666667,1,0,0.0,0.5,1,0.9698442182870459,1
19207,0.8069774202386365,0.0,0.3333333333333333,0.3581044635020828,0.6666666666666667,1,0,0.0,0.3317132021213856,1,0.964625417074816,1
19208,0.41430115424549674,0.0,0.0,0.0,0.0,1,0,0.0,0.12474860738164174,1,0.6980961105112484,1
19209,0.47644831861387793,0.35541805240316365,0.3333333333333333,0.28379107299583456,0.0,1,1,1.0,0.29451060866049117,1,0.8011450683607227,1
19210,0.9933043279554934,0.5322843022299781,0.7043246974098927,0.7961066057710999,0.9211982346583293,1,1,1.0,0.6699465942445223,1,0.9892891956077433,1
19211,0.982734786231255,0.0,0.062145386321727225,0.7518916860077048,0.4707031346377267,1,0,0.0,0.15586265126450108,1,0.9757247544227451,1
19212,0.6377738940397022,0.0,0.0,0.0,0.0,1,0,0.0,0.05271597599266449,0,0.47585152245482953,0
19213,0.8202521052847096,0.0,0.21030991785715247,0.3581044635020828,0.6666666666666667,1,1,1.0,0.25258821553165645,1,0.9503918725105406,1
19214,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.265999991763407,1,0.7099363580222838,1
19215,0.6362065600520556,0.0,0.0,0.0,0.0,1,0,0.0,0.05313207727762997,0,0.39499265817656753,0
19216,0.5684550921606383,0.35541805240316365,0.42061983571430495,0.415746407355026,0.5283208335737187,1,0,0.0,0.5455176874146707,1,0.9351017433846458,1
19217,0.584355816618739,0.2242438242175754,0.21030991785715247,0.28379107299583456,0.33333333333333337,1,0,0.0,0.3150468786949318,1,0.9271983695918489,1
